trip_id,destination,trip_duration_days,total_budget_inr,group_size,primary_interest,secondary_interest,accommodation_preference,travel_season,destination_cost_tier,is_first_time,transport_mode,has_special_occasion,has_health_conditions,accommodation_budget_pct,food_dining_budget_pct,activities_attractions_budget_pct,local_transport_budget_pct,shopping_misc_budget_pct,contingency_budget_pct
T00180,Delhi,22,28833,3,Heritage,Adventure,Mid-range,Moderate,Tier-1,False,Bus,False,False,36.3,20.2,21.8,7.8,7.7,6.2
T00181,Mumbai,30,20290,9,Heritage,Food,Budget,Moderate,Tier-1,False,Flight,False,False,28.0,22.6,25.8,8.5,7.5,7.6
T00182,Kerala,24,27679,8,Cultural,Food,Mid-range,Off-season,Tier-3,True,Train,False,False,21.7,26.4,25.3,10.6,9.2,6.8
T00183,Udaipur,14,17563,2,Food,Adventure,Luxury,Off-season,Tier-2,False,Train,False,False,32.0,25.5,18.7,8.8,8.0,7.0
T00184,Jaipur,7,30140,6,Cultural,Beach,Mid-range,Moderate,Tier-1,True,Train,False,False,32.8,20.2,21.4,9.7,7.7,8.2
T00185,Rajasthan (non-GT),29,27498,4,Spiritual,Cultural,Budget,Moderate,Tier-3,False,Flight,False,True,21.8,20.1,32.6,8.9,8.5,8.1
T00186,Udaipur,11,35188,8,Spiritual,Heritage,Luxury,Peak,Tier-2,False,Own-vehicle,False,False,40.3,17.6,16.3,9.7,7.5,8.6
T00187,Agra,26,26861,6,Adventure,Beach,Luxury,Off-season,Tier-2,False,Own-vehicle,False,True,30.4,19.9,22.7,9.4,8.5,9.1
T00188,Himachal Pradesh,26,30101,10,Food,Cultural,Budget,Moderate,Tier-3,True,Train,False,True,20.5,28.8,27.3,9.0,7.8,6.6
T00189,Northeast India,26,43881,4,Adventure,Heritage,Mid-range,Off-season,Tier-3,True,Train,False,False,24.1,22.2,28.7,9.1,8.7,7.2
T00190,Mumbai,15,28958,6,Cultural,Food,Mid-range,Peak,Tier-1,True,Bus,False,False,37.4,20.8,18.2,8.9,7.4,7.3
T00191,Himachal Pradesh,6,38978,5,Food,Beach,Mid-range,Moderate,Tier-3,False,Flight,False,False,24.2,28.1,21.7,9.9,8.4,7.7
T00192,Kerala,16,92594,6,Beach,Food,Luxury,Moderate,Tier-3,True,Train,True,False,30.7,23.5,20.5,9.9,8.0,7.4
T00193,Rishikesh,25,20943,3,Cultural,Spiritual,Budget,Moderate,Tier-3,False,Train,False,False,22.2,21.8,30.9,9.0,8.8,7.3
T00194,Udaipur,15,13833,3,Heritage,Cultural,Mid-range,Moderate,Tier-2,False,Bus,False,True,30.6,21.1,23.1,9.1,8.4,7.7
T00195,Himachal Pradesh,12,89591,8,Adventure,Heritage,Mid-range,Peak,Tier-3,False,Bus,False,False,31.2,20.1,24.3,8.5,7.4,8.5
T00196,Agra,4,18708,5,Heritage,Adventure,Mid-range,Peak,Tier-2,True,Flight,False,False,32.5,21.7,20.9,9.8,7.4,7.7
T00197,Kolkata,18,15714,1,Cultural,Food,Budget,Moderate,Tier-2,False,Flight,False,False,25.5,24.4,26.8,8.6,8.7,6.0
T00198,Agra,28,29035,8,Cultural,Food,Mid-range,Peak,Tier-2,False,Train,False,False,33.7,21.7,18.7,9.2,7.9,8.8
T00199,Bangalore,18,31684,7,Beach,Heritage,Mid-range,Peak,Tier-1,False,Train,False,False,38.8,19.0,19.3,7.9,7.4,7.6
T00200,Varanasi,29,37616,1,Heritage,Beach,Budget,Peak,Tier-2,False,Own-vehicle,False,False,30.7,19.5,27.0,8.4,7.6,6.8
T00201,Kerala,19,7635,6,Adventure,Heritage,Alternative,Off-season,Tier-3,True,Flight,False,False,20.1,22.7,32.7,9.0,8.6,6.9
T00202,Pune,18,18215,7,Spiritual,Beach,Alternative,Moderate,Tier-2,False,Own-vehicle,False,False,25.6,20.8,25.2,10.8,9.8,7.8
T00203,Pune,28,18235,4,Spiritual,Food,Mid-range,Off-season,Tier-2,False,Bus,False,False,26.8,23.2,22.0,10.2,8.9,8.9
T00204,Kolkata,9,48979,3,Spiritual,Food,Budget,Off-season,Tier-2,True,Flight,False,False,22.3,22.4,28.9,9.2,8.6,8.6
T00205,Lucknow,14,27817,5,Adventure,Cultural,Mid-range,Peak,Tier-2,True,Train,False,False,33.3,20.3,22.0,8.6,8.3,7.5
T00206,Hyderabad,9,33906,9,Heritage,Food,Mid-range,Peak,Tier-2,False,Bus,False,False,33.2,22.0,20.3,9.0,7.3,8.2
T00207,Mumbai,17,17090,4,Adventure,Food,Budget,Moderate,Tier-1,False,Train,False,False,29.1,22.0,26.7,7.7,7.9,6.6
T00208,Varanasi,3,45879,7,Cultural,Spiritual,Budget,Moderate,Tier-2,False,Bus,False,False,22.9,20.7,30.6,9.1,8.1,8.6
T00209,Pune,10,26517,10,Beach,Cultural,Mid-range,Peak,Tier-2,False,Bus,False,False,33.7,20.1,21.0,9.4,8.3,7.5
T00210,Agra,8,11313,8,Heritage,Spiritual,Mid-range,Peak,Tier-2,False,Flight,False,False,35.0,19.5,20.0,9.1,8.4,8.0
T00211,Delhi,22,38080,2,Food,Spiritual,Mid-range,Peak,Tier-1,True,Train,False,False,38.5,21.8,18.0,7.8,7.4,6.5
T00212,Himachal Pradesh,16,70614,8,Cultural,Food,Mid-range,Peak,Tier-3,True,Train,False,False,31.1,22.8,19.9,9.5,8.4,8.3
T00213,Rajasthan (non-GT),13,45884,9,Adventure,Spiritual,Luxury,Peak,Tier-3,True,Flight,False,False,36.4,18.9,20.1,8.8,7.9,7.9
T00214,Mumbai,20,60795,6,Food,Heritage,Luxury,Peak,Tier-1,True,Bus,False,False,39.9,21.3,16.0,8.0,6.9,7.9
T00215,Rajasthan (non-GT),5,31797,3,Adventure,Spiritual,Mid-range,Peak,Tier-3,True,Train,True,False,33.5,20.0,23.1,8.7,7.9,6.8
T00216,Kolkata,13,20641,7,Cultural,Heritage,Budget,Peak,Tier-2,False,Own-vehicle,False,True,29.3,20.1,26.2,9.0,7.7,7.7
T00217,Agra,22,38262,7,Heritage,Spiritual,Mid-range,Peak,Tier-2,True,Train,False,False,34.3,19.8,20.6,9.3,8.3,7.7
T00218,Rishikesh,19,16659,1,Cultural,Food,Mid-range,Off-season,Tier-3,False,Train,False,False,24.2,25.5,24.3,9.1,8.2,8.7
T00219,Udaipur,18,44621,2,Heritage,Beach,Mid-range,Peak,Tier-2,False,Train,False,False,34.3,20.1,21.3,8.7,8.0,7.6
T00220,Bangalore,10,10915,2,Cultural,Adventure,Mid-range,Moderate,Tier-1,True,Bus,False,False,35.0,19.6,22.2,8.1,7.7,7.4
T00221,Kolkata,22,19248,10,Food,Cultural,Budget,Off-season,Tier-2,True,Flight,False,False,20.0,27.4,27.2,9.0,8.7,7.7
T00222,Goa,2,51998,2,Cultural,Adventure,Luxury,Peak,Tier-1,True,Train,True,False,43.1,17.6,17.1,7.6,7.1,7.5
T00223,Delhi,28,31603,8,Beach,Cultural,Mid-range,Off-season,Tier-1,False,Flight,True,True,31.7,20.4,23.2,9.5,8.5,6.7
T00224,Rajasthan (non-GT),17,7946,5,Spiritual,Heritage,Budget,Off-season,Tier-3,False,Train,False,False,20.3,20.1,34.0,9.7,7.6,8.3
T00225,Agra,15,7337,7,Adventure,Food,Mid-range,Peak,Tier-2,True,Flight,True,True,33.1,20.8,21.8,8.4,7.8,8.1
T00226,Jaipur,21,14747,9,Adventure,Cultural,Mid-range,Peak,Tier-1,False,Bus,False,False,37.6,19.0,20.7,8.5,7.4,6.8
T00227,Lucknow,6,39511,8,Spiritual,Food,Mid-range,Peak,Tier-2,True,Flight,False,False,34.9,20.6,19.4,9.3,8.0,7.8
T00228,Northeast India,2,27884,3,Beach,Cultural,Mid-range,Off-season,Tier-3,True,Own-vehicle,False,False,23.4,23.5,27.3,9.1,9.1,7.6
T00229,Delhi,13,37805,2,Food,Adventure,Mid-range,Off-season,Tier-1,True,Train,False,False,31.8,23.7,21.2,8.6,7.7,7.0
T00230,Pune,7,6100,6,Beach,Adventure,Budget,Peak,Tier-2,True,Train,False,False,29.1,20.2,27.7,8.1,8.0,6.9
T00231,Rishikesh,12,26527,3,Adventure,Beach,Luxury,Moderate,Tier-3,False,Train,False,False,31.6,20.4,22.7,8.3,8.7,8.3
T00232,Kolkata,28,25827,8,Heritage,Food,Alternative,Moderate,Tier-2,True,Train,True,False,24.7,24.1,24.0,10.3,9.5,7.4
T00233,Pune,12,17752,2,Food,Spiritual,Budget,Peak,Tier-2,False,Train,False,False,30.9,23.1,22.7,7.7,7.5,8.1
T00234,Delhi,30,39497,1,Heritage,Food,Luxury,Off-season,Tier-1,False,Train,False,True,36.2,21.3,19.0,7.8,7.5,8.2
T00235,Hyderabad,14,13671,6,Food,Cultural,Mid-range,Peak,Tier-2,False,Train,False,False,28.7,24.8,23.9,8.9,7.6,6.1
T00236,Delhi,19,60972,2,Heritage,Spiritual,Mid-range,Peak,Tier-1,False,Flight,False,False,41.8,18.9,19.6,7.2,7.5,5.0
T00237,Jaipur,19,14499,5,Beach,Adventure,Luxury,Peak,Tier-1,True,Bus,False,False,41.5,18.3,18.0,7.7,6.8,7.7
T00238,Udaipur,21,125726,6,Spiritual,Adventure,Mid-range,Moderate,Tier-2,True,Train,False,False,28.7,20.5,23.7,10.9,8.8,7.4
T00239,Kerala,22,45940,4,Cultural,Heritage,Budget,Off-season,Tier-3,True,Train,False,False,20.0,21.7,32.8,8.5,7.5,9.5
T00240,Northeast India,4,143526,1,Heritage,Beach,Mid-range,Off-season,Tier-3,True,Flight,False,False,20.7,21.7,34.7,8.2,7.8,6.9
T00241,Bangalore,6,18466,7,Food,Adventure,Mid-range,Peak,Tier-1,False,Flight,False,False,38.2,21.3,17.6,8.6,7.3,7.0
T00242,Rishikesh,15,7688,4,Heritage,Cultural,Luxury,Off-season,Tier-3,False,Bus,False,False,30.2,21.2,22.3,9.8,8.2,8.3
T00243,Kolkata,27,56087,8,Heritage,Spiritual,Budget,Peak,Tier-2,False,Train,False,False,29.5,19.6,27.0,8.9,8.4,6.6
T00244,Pune,17,29598,4,Adventure,Spiritual,Luxury,Peak,Tier-2,True,Own-vehicle,False,False,39.4,18.7,18.5,7.8,7.7,7.9
T00245,Rishikesh,20,19927,3,Adventure,Beach,Mid-range,Peak,Tier-3,False,Flight,False,False,32.8,20.2,23.9,7.8,7.7,7.6
T00246,Bangalore,29,22629,9,Food,Heritage,Mid-range,Off-season,Tier-1,True,Flight,False,False,30.1,25.7,20.6,9.1,7.7,6.8
T00247,Goa,4,74789,10,Cultural,Heritage,Mid-range,Peak,Tier-1,False,Train,False,False,33.7,18.7,24.9,8.2,7.6,6.9
T00248,Pune,5,13721,4,Food,Spiritual,Mid-range,Off-season,Tier-2,True,Flight,False,False,27.2,26.7,21.2,9.1,8.2,7.6
T00249,Himachal Pradesh,10,21996,8,Beach,Cultural,Mid-range,Peak,Tier-3,False,Flight,False,False,31.0,20.7,22.5,9.4,7.7,8.7
T00250,Delhi,16,75855,8,Spiritual,Cultural,Budget,Moderate,Tier-1,False,Train,False,False,30.2,18.9,26.5,9.6,7.8,7.0
T00251,Kerala,19,34033,5,Heritage,Cultural,Mid-range,Off-season,Tier-3,True,Own-vehicle,False,False,21.9,22.9,28.0,10.6,8.3,8.3
T00252,Varanasi,13,23788,2,Food,Beach,Mid-range,Moderate,Tier-2,True,Flight,False,False,29.9,26.2,20.1,9.0,8.2,6.6
T00253,Bangalore,24,8294,3,Cultural,Beach,Mid-range,Peak,Tier-1,True,Train,False,False,39.7,19.3,19.2,8.0,7.3,6.5
T00254,Goa,13,15132,7,Spiritual,Adventure,Budget,Peak,Tier-1,True,Flight,True,False,34.1,18.0,25.0,7.9,8.0,7.0
T00255,Goa,7,5896,4,Spiritual,Adventure,Luxury,Peak,Tier-1,True,Train,False,False,44.7,17.3,17.1,7.3,7.0,6.6
T00256,Rajasthan (non-GT),22,54676,2,Cultural,Adventure,Mid-range,Off-season,Tier-3,False,Train,False,True,23.8,22.3,28.1,9.2,8.3,8.3
T00257,Himachal Pradesh,18,45304,6,Adventure,Cultural,Luxury,Off-season,Tier-3,False,Bus,False,False,28.3,21.2,24.0,10.0,8.6,7.9
T00258,Rajasthan (non-GT),24,93996,4,Cultural,Spiritual,Mid-range,Peak,Tier-3,False,Flight,False,False,34.6,20.0,20.8,8.7,8.3,7.6
T00259,Lucknow,22,8139,5,Adventure,Heritage,Budget,Peak,Tier-2,False,Train,False,True,27.8,20.1,29.2,8.4,7.4,7.1
T00260,Rajasthan (non-GT),9,38347,8,Beach,Adventure,Budget,Off-season,Tier-3,True,Bus,False,False,20.3,21.3,34.0,8.6,7.7,8.1
T00261,Bangalore,22,11157,7,Beach,Cultural,Luxury,Moderate,Tier-1,True,Own-vehicle,False,False,37.7,19.7,19.3,8.4,7.7,7.2
T00262,Delhi,18,10827,10,Adventure,Spiritual,Mid-range,Off-season,Tier-1,False,Train,False,False,30.9,19.3,24.7,9.6,7.8,7.7
T00263,Kolkata,17,13058,3,Food,Spiritual,Mid-range,Peak,Tier-2,False,Flight,False,False,36.1,23.3,17.6,8.0,7.4,7.6
T00264,Varanasi,30,28675,3,Spiritual,Beach,Mid-range,Peak,Tier-2,False,Train,False,False,42.1,18.0,17.1,8.3,7.8,6.7
T00265,Bangalore,4,7864,2,Spiritual,Adventure,Luxury,Peak,Tier-1,True,Train,False,False,43.6,17.2,16.9,7.7,7.5,7.1
T00266,Kerala,14,15510,9,Food,Beach,Mid-range,Peak,Tier-3,False,Flight,False,False,30.2,24.2,20.2,9.1,7.7,8.6
T00267,Goa,28,39589,3,Food,Beach,Mid-range,Off-season,Tier-1,False,Train,False,True,31.8,25.3,20.9,8.5,7.8,5.7
T00268,Mumbai,27,28237,2,Adventure,Cultural,Budget,Moderate,Tier-1,False,Train,False,False,30.5,19.2,28.1,7.8,7.7,6.7
T00269,Pune,10,32170,8,Adventure,Beach,Budget,Moderate,Tier-2,True,Train,True,False,22.3,21.3,32.5,8.6,7.8,7.5
T00270,Pune,10,15372,5,Spiritual,Beach,Mid-range,Off-season,Tier-2,False,Train,False,False,25.4,20.5,25.7,11.7,8.9,7.8
T00271,Pune,13,7649,5,Food,Spiritual,Mid-range,Moderate,Tier-2,False,Train,False,False,27.8,26.7,20.1,9.7,8.2,7.5
T00272,Varanasi,19,12348,4,Adventure,Food,Budget,Moderate,Tier-2,True,Bus,False,False,24.8,23.5,28.9,8.3,7.4,7.1
T00273,Jaipur,30,38496,7,Food,Beach,Mid-range,Moderate,Tier-1,False,Train,False,True,31.9,24.3,20.2,9.3,7.8,6.5
T00274,Mumbai,5,13500,7,Spiritual,Cultural,Budget,Peak,Tier-1,True,Flight,False,False,34.4,18.3,22.6,8.9,7.7,8.1
T00275,Kolkata,23,87163,9,Heritage,Food,Mid-range,Moderate,Tier-2,False,Train,True,False,26.5,23.7,21.6,10.1,8.3,9.8
T00276,Pune,23,7164,6,Spiritual,Adventure,Budget,Peak,Tier-2,False,Train,False,False,28.4,19.0,27.4,9.5,8.1,7.6
T00277,Delhi,30,19935,1,Spiritual,Adventure,Budget,Peak,Tier-1,True,Flight,False,False,36.4,18.6,23.5,7.3,7.1,7.1
T00278,Lucknow,26,16313,7,Adventure,Cultural,Mid-range,Peak,Tier-2,False,Train,False,False,32.7,20.3,21.7,9.7,8.0,7.6
T00279,Varanasi,7,8800,7,Heritage,Spiritual,Luxury,Moderate,Tier-2,False,Flight,False,False,34.4,20.0,19.0,9.9,7.8,8.9
T00280,Kolkata,15,21935,6,Spiritual,Adventure,Mid-range,Peak,Tier-2,False,Bus,False,False,35.0,19.2,19.8,9.7,8.4,7.9
T00281,Udaipur,10,15928,4,Heritage,Cultural,Budget,Peak,Tier-2,True,Flight,False,False,30.8,20.4,26.2,8.4,7.4,6.8
T00282,Udaipur,22,11332,2,Cultural,Beach,Luxury,Moderate,Tier-2,True,Flight,False,False,37.1,19.3,18.9,7.9,8.4,8.4
T00283,Mumbai,24,8736,10,Spiritual,Cultural,Mid-range,Peak,Tier-3,True,Bus,False,False,32.9,19.3,20.9,10.4,8.9,7.6
T00284,Mumbai,5,51230,1,Cultural,Adventure,Mid-range,Peak,Tier-1,False,Bus,False,False,39.7,19.3,19.7,8.0,7.3,6.0
T00285,Kerala,13,47408,6,Spiritual,Food,Mid-range,Moderate,Tier-3,True,Bus,False,False,25.4,23.9,21.8,11.4,8.8,8.7
T00286,Rajasthan (non-GT),9,18002,5,Adventure,Cultural,Mid-range,Peak,Tier-3,False,Flight,False,False,30.7,20.1,24.1,9.7,7.5,7.9
T00287,Kolkata,3,26296,7,Food,Beach,Alternative,Moderate,Tier-2,False,Own-vehicle,False,True,24.9,27.5,21.8,10.2,9.1,6.5
T00288,Lucknow,26,9359,6,Cultural,Food,Luxury,Moderate,Tier-2,True,Bus,False,False,33.3,22.6,17.9,9.3,8.7,8.2
T00289,Rajasthan (non-GT),10,21350,10,Adventure,Spiritual,Budget,Peak,Tier-3,False,Flight,False,False,25.9,19.9,30.5,9.2,7.3,7.2
T00290,Kolkata,8,29980,3,Cultural,Spiritual,Alternative,Peak,Tier-2,True,Flight,False,False,33.9,19.7,21.9,8.8,9.1,6.6
T00291,Rishikesh,25,9739,6,Beach,Food,Budget,Off-season,Tier-3,True,Train,False,False,20.4,24.8,31.3,9.5,7.6,6.4
T00292,Rajasthan (non-GT),9,19553,4,Food,Cultural,Mid-range,Off-season,Tier-3,False,Train,False,False,23.6,29.3,22.2,9.1,8.3,7.5
T00293,Kolkata,2,47417,6,Heritage,Adventure,Mid-range,Off-season,Tier-2,True,Flight,False,False,24.8,22.7,26.8,10.2,8.0,7.5
T00294,Mumbai,29,33735,10,Food,Adventure,Budget,Peak,Tier-1,False,Bus,False,False,32.6,22.9,23.0,7.7,7.3,6.5
T00295,Lucknow,18,11668,6,Beach,Food,Budget,Moderate,Tier-2,False,Train,False,False,22.8,23.9,29.3,9.1,7.6,7.3
T00296,Agra,24,70160,8,Adventure,Heritage,Mid-range,Moderate,Tier-2,False,Bus,False,False,27.6,21.7,24.8,10.5,7.9,7.5
T00297,Hyderabad,12,32797,7,Beach,Cultural,Budget,Peak,Tier-2,True,Train,True,False,29.4,20.4,26.4,9.2,7.4,7.2
T00298,Agra,10,35300,10,Cultural,Adventure,Budget,Moderate,Tier-2,False,Train,False,False,23.2,26.8,26.5,9.4,7.7,6.4
T00299,Mumbai,11,19748,10,Beach,Food,Mid-range,Peak,Tier-1,False,Flight,False,True,37.7,20.5,19.9,8.8,7.8,5.3
T00300,Rishikesh,25,21288,6,Cultural,Beach,Mid-range,Moderate,Tier-3,False,Train,False,False,25.4,21.9,24.9,10.3,9.1,8.4
T00301,Kolkata,23,16192,2,Heritage,Beach,Budget,Moderate,Tier-2,False,Train,False,False,24.3,21.6,29.8,7.8,8.0,8.5
T00302,Himachal Pradesh,9,15599,2,Cultural,Spiritual,Budget,Moderate,Tier-3,False,Train,False,False,22.3,21.6,30.8,8.9,8.3,8.1
T00303,Rajasthan (non-GT),8,23212,3,Cultural,Food,Budget,Off-season,Tier-3,False,Bus,False,False,20.4,25.2,30.6,7.5,7.4,8.9
T00304,Goa,11,13840,4,Spiritual,Cultural,Luxury,Peak,Tier-1,False,Flight,False,False,45.0,16.1,16.1,7.5,7.8,7.5
T00305,Bangalore,13,34675,8,Heritage,Food,Mid-range,Peak,Tier-1,True,Train,False,False,37.4,21.2,19.5,9.0,7.9,5.0
T00306,Agra,27,22252,4,Beach,Adventure,Mid-range,Peak,Tier-2,True,Flight,False,True,35.4,21.2,19.7,8.5,7.4,7.8
T00307,Lucknow,9,19830,2,Cultural,Heritage,Mid-range,Peak,Tier-2,False,Train,False,False,36.3,19.2,20.8,8.3,8.1,7.3
T00308,Jaipur,30,8310,2,Adventure,Heritage,Luxury,Peak,Tier-1,False,Bus,False,False,41.8,18.2,18.5,7.6,6.8,7.1
T00309,Udaipur,19,22769,7,Beach,Spiritual,Mid-range,Off-season,Tier-2,True,Own-vehicle,False,False,24.6,20.7,26.0,10.4,9.4,8.9
T00310,Himachal Pradesh,27,14300,4,Heritage,Cultural,Mid-range,Peak,Tier-3,True,Train,False,False,34.3,19.7,21.5,8.3,8.2,8.0
T00311,Rajasthan (non-GT),7,36033,7,Cultural,Spiritual,Mid-range,Off-season,Tier-3,False,Flight,True,False,21.5,21.9,26.3,11.9,9.2,9.2
T00312,Mumbai,18,26877,7,Beach,Spiritual,Alternative,Off-season,Tier-1,True,Flight,False,False,28.8,19.9,26.0,9.4,8.7,7.2
T00313,Pune,4,17301,8,Spiritual,Adventure,Alternative,Peak,Tier-2,False,Train,False,False,31.9,18.5,23.6,9.3,9.2,7.5
T00314,Mumbai,17,25754,5,Food,Beach,Budget,Moderate,Tier-3,False,Train,False,True,20.4,27.3,28.2,9.0,7.6,7.5
T00315,Lucknow,28,27507,8,Beach,Adventure,Mid-range,Moderate,Tier-2,False,Train,False,False,27.4,22.1,24.9,9.2,8.5,7.9
T00316,Lucknow,11,37427,8,Adventure,Cultural,Budget,Off-season,Tier-2,True,Train,False,False,20.6,21.3,33.8,9.1,7.8,7.4
T00317,Himachal Pradesh,6,12179,1,Spiritual,Food,Mid-range,Peak,Tier-3,False,Flight,False,False,34.9,21.0,19.4,9.0,8.5,7.2
T00318,Goa,25,6921,2,Cultural,Beach,Luxury,Peak,Tier-1,False,Flight,False,False,43.0,18.6,17.2,6.8,7.0,7.4
T00319,Lucknow,20,25589,10,Spiritual,Adventure,Budget,Moderate,Tier-2,False,Train,False,False,23.2,19.8,31.1,9.6,8.1,8.2
T00320,Agra,27,46180,10,Spiritual,Food,Mid-range,Peak,Tier-2,False,Train,False,False,35.5,20.1,18.8,9.4,8.0,8.2
T00321,Rajasthan (non-GT),28,27605,6,Cultural,Food,Luxury,Off-season,Tier-3,False,Train,True,False,28.2,24.1,20.8,10.3,8.5,8.1
T00322,Lucknow,5,37032,1,Heritage,Adventure,Budget,Off-season,Tier-2,True,Flight,False,True,21.7,21.7,33.1,8.2,7.9,7.4
T00323,Hyderabad,19,24142,8,Heritage,Beach,Mid-range,Off-season,Tier-2,True,Flight,True,False,24.5,21.7,26.3,10.6,8.7,8.2
T00324,Varanasi,16,33874,6,Spiritual,Adventure,Mid-range,Off-season,Tier-2,False,Bus,False,False,25.3,20.5,26.3,11.4,9.4,7.1
T00325,Delhi,6,23381,6,Heritage,Adventure,Mid-range,Peak,Tier-1,False,Bus,False,False,39.1,18.8,19.0,8.8,8.0,6.3
T00326,Rishikesh,19,83209,10,Cultural,Adventure,Budget,Moderate,Tier-3,True,Flight,False,False,20.8,21.7,33.6,8.9,7.5,7.5
T00327,Kerala,22,34156,4,Adventure,Heritage,Luxury,Peak,Tier-3,False,Own-vehicle,False,False,37.5,19.7,20.2,8.6,7.6,6.4
T00328,Jaipur,5,164317,10,Adventure,Beach,Mid-range,Off-season,Tier-1,False,Flight,False,False,30.1,20.4,26.0,8.2,7.8,7.5
T00329,Lucknow,25,14201,8,Adventure,Cultural,Mid-range,Moderate,Tier-2,False,Bus,False,False,26.7,21.5,25.8,9.6,8.4,8.0
T00330,Hyderabad,16,5817,3,Heritage,Food,Budget,Moderate,Tier-2,False,Train,False,False,24.8,24.3,26.4,8.5,7.9,8.1
T00331,Lucknow,28,36903,10,Spiritual,Beach,Mid-range,Peak,Tier-2,True,Own-vehicle,False,False,34.9,19.0,20.2,9.9,8.3,7.7
T00332,Northeast India,10,40824,7,Heritage,Spiritual,Budget,Peak,Tier-3,False,Train,False,False,26.9,20.6,28.1,9.5,8.0,6.9
T00333,Mumbai,20,16250,8,Spiritual,Food,Mid-range,Peak,Tier-1,True,Own-vehicle,False,False,38.6,20.1,17.5,9.1,7.7,7.0
T00334,Rishikesh,5,12650,2,Beach,Cultural,Mid-range,Peak,Tier-3,True,Flight,False,False,32.9,21.1,22.6,8.2,7.8,7.4
T00335,Himachal Pradesh,17,28035,1,Food,Spiritual,Budget,Peak,Tier-3,True,Flight,False,False,28.3,24.6,24.6,8.3,7.7,6.5
T00336,Bangalore,7,43245,7,Beach,Spiritual,Mid-range,Moderate,Tier-1,True,Flight,False,False,34.1,19.0,22.2,9.0,7.8,7.9
T00337,Mumbai,7,12234,6,Beach,Spiritual,Luxury,Moderate,Tier-1,False,Bus,False,False,38.2,18.8,19.8,8.9,7.3,7.0
T00338,Lucknow,12,15688,3,Cultural,Beach,Mid-range,Peak,Tier-2,True,Train,False,True,37.5,19.1,19.4,8.6,8.2,7.2
T00339,Udaipur,28,69576,5,Adventure,Beach,Luxury,Peak,Tier-2,True,Flight,False,False,37.3,19.3,20.2,8.8,7.8,6.6
T00340,Lucknow,23,12592,5,Beach,Heritage,Mid-range,Peak,Tier-2,True,Bus,False,False,33.4,20.2,21.8,8.8,7.9,7.9
T00341,Himachal Pradesh,18,20636,4,Adventure,Beach,Budget,Peak,Tier-3,False,Flight,False,False,27.4,19.9,29.6,7.8,7.2,8.1
T00342,Kolkata,29,72503,1,Beach,Adventure,Budget,Moderate,Tier-2,False,Bus,False,False,24.8,20.7,31.3,8.6,7.3,7.3
T00343,Bangalore,21,10774,10,Heritage,Spiritual,Mid-range,Peak,Tier-1,True,Flight,False,False,38.1,19.0,19.3,8.4,7.7,7.5
T00344,Goa,20,20259,2,Cultural,Adventure,Mid-range,Moderate,Tier-1,False,Bus,True,False,36.8,19.4,20.9,7.9,7.5,7.5
T00345,Himachal Pradesh,23,8292,9,Spiritual,Adventure,Budget,Moderate,Tier-3,False,Train,False,True,20.6,20.2,34.8,9.7,7.7,7.0
T00346,Mumbai,9,8008,3,Spiritual,Heritage,Alternative,Moderate,Tier-1,True,Flight,False,False,34.4,18.2,22.5,9.0,8.9,7.0
T00347,Northeast India,19,20691,10,Adventure,Spiritual,Mid-range,Peak,Tier-3,True,Train,False,False,31.4,20.5,23.3,9.6,8.3,6.9
T00348,Rishikesh,5,269894,8,Food,Heritage,Mid-range,Moderate,Tier-3,True,Bus,False,False,24.7,27.3,22.3,9.4,8.4,7.9
T00349,Hyderabad,12,14720,2,Food,Spiritual,Mid-range,Moderate,Tier-2,True,Flight,False,False,29.5,25.4,19.5,8.6,8.5,8.5
T00350,Agra,23,9979,9,Heritage,Adventure,Mid-range,Peak,Tier-2,False,Flight,False,False,33.8,19.7,22.2,9.2,7.9,7.2
T00351,Jaipur,30,42509,5,Food,Adventure,Mid-range,Peak,Tier-1,True,Bus,False,False,36.8,21.9,18.0,8.2,7.3,7.8
T00352,Varanasi,12,47365,8,Beach,Cultural,Mid-range,Peak,Tier-2,True,Bus,True,False,33.9,20.3,20.8,9.6,8.2,7.2
T00353,Rajasthan (non-GT),11,9585,2,Food,Spiritual,Mid-range,Peak,Tier-3,False,Flight,False,False,32.6,23.3,19.6,8.8,7.9,7.8
T00354,Udaipur,29,24976,8,Beach,Cultural,Budget,Peak,Tier-2,False,Train,False,False,28.7,20.6,26.4,8.4,8.4,7.5
T00355,Hyderabad,8,20921,5,Food,Spiritual,Luxury,Off-season,Tier-2,True,Train,False,False,31.7,25.1,18.1,9.8,7.8,7.5
T00356,Kolkata,9,60954,4,Heritage,Beach,Luxury,Peak,Tier-2,True,Train,False,False,40.2,19.1,18.5,8.0,8.0,6.2
T00357,Kolkata,17,60793,4,Food,Cultural,Mid-range,Peak,Tier-2,False,Train,False,False,33.8,23.2,18.7,7.8,8.5,8.0
T00358,Agra,12,34744,7,Spiritual,Cultural,Budget,Off-season,Tier-2,True,Train,False,False,20.3,19.9,32.9,10.0,8.9,8.0
T00359,Lucknow,10,25198,1,Spiritual,Cultural,Mid-range,Peak,Tier-2,True,Flight,False,False,37.0,18.1,19.0,9.4,8.5,8.0
T00360,Pune,14,15649,4,Spiritual,Cultural,Mid-range,Peak,Tier-2,False,Flight,False,False,37.6,17.9,18.7,8.6,7.6,9.6
