user_trip_id,destination,total_trip_budget_inr,accommodation_budget_inr,trip_duration_days,group_size,primary_interest,travel_season,destination_cost_tier,is_group_trip,accommodation_type
U00351,Kerala,141558,28312,5,4,Beach,Off-season,Tier-3,True,1
U00352,Lucknow,214290,55167,7,1,Spiritual,Moderate,Tier-2,False,1
U00353,Hyderabad,70697,14197,9,4,Spiritual,Peak,Tier-2,True,1
U00354,Northeast India,196114,58569,1,6,Food,Peak,Tier-3,True,2
U00355,Pune,300580,116676,4,7,Cultural,Moderate,Tier-2,True,2
U00356,Northeast India,46437,10636,18,10,Spiritual,Peak,Tier-3,True,3
U00357,Pune,55145,15652,5,2,Adventure,Moderate,Tier-2,False,0
U00358,Mumbai,351785,80250,4,2,Beach,Peak,Tier-1,False,2
U00359,Udaipur,92388,39148,5,7,Heritage,Peak,Tier-2,True,1
U00360,Rajasthan (non-GT),191561,56058,24,3,Food,Peak,Tier-3,True,0
U00361,Northeast India,169664,39779,2,6,Spiritual,Moderate,Tier-3,True,3
U00362,Varanasi,334951,150728,28,4,Heritage,Peak,Tier-2,True,0
U00363,Rishikesh,233566,55471,18,2,Heritage,Moderate,Tier-3,False,0
U00364,Goa,210471,52469,18,4,Beach,Moderate,Tier-1,True,0
U00365,Varanasi,202920,83646,21,8,Cultural,Peak,Tier-2,True,0
U00366,Himachal Pradesh,175844,50717,9,1,Adventure,Moderate,Tier-3,False,3
U00367,Kolkata,324655,72277,2,7,Beach,Moderate,Tier-2,True,2
U00368,Varanasi,90644,26471,12,9,Spiritual,Off-season,Tier-2,True,3
U00369,Kolkata,161942,41367,5,4,Adventure,Peak,Tier-2,True,1
U00370,Hyderabad,273160,85812,19,6,Spiritual,Moderate,Tier-2,True,0
U00371,Goa,230908,75684,20,8,Adventure,Off-season,Tier-1,True,0
U00372,Agra,132939,37259,1,8,Beach,Off-season,Tier-2,True,2
U00373,Mumbai,177794,74046,11,1,Adventure,Moderate,Tier-1,False,1
U00374,Northeast India,96348,24386,3,2,Beach,Moderate,Tier-3,False,1
U00375,Northeast India,90093,32206,24,8,Adventure,Peak,Tier-3,True,3
U00376,Agra,413756,82751,16,2,Spiritual,Moderate,Tier-2,False,1
U00377,Varanasi,227368,61863,10,4,Cultural,Peak,Tier-2,True,1
U00378,Varanasi,201351,71948,6,9,Cultural,Peak,Tier-2,True,1
U00379,Udaipur,34778,10970,7,10,Beach,Moderate,Tier-2,True,0
U00380,Hyderabad,103435,20687,27,7,Adventure,Moderate,Tier-2,True,1
U00381,Kerala,111529,23756,17,5,Cultural,Moderate,Tier-3,True,1
U00382,Bangalore,138748,30748,17,1,Beach,Moderate,Tier-1,False,0
U00383,Northeast India,193813,62446,9,6,Adventure,Peak,Tier-3,True,3
U00384,Northeast India,243363,64753,30,6,Food,Peak,Tier-3,True,1
U00385,Delhi,228416,68430,19,7,Spiritual,Peak,Tier-1,True,0
U00386,Himachal Pradesh,282654,86451,1,10,Beach,Off-season,Tier-3,True,2
U00387,Varanasi,65953,16964,10,1,Heritage,Moderate,Tier-2,False,0
U00388,Delhi,211022,69338,7,8,Adventure,Peak,Tier-1,True,2
U00389,Goa,208580,79273,21,5,Cultural,Off-season,Tier-1,True,0
U00390,Kerala,100914,23184,10,5,Heritage,Peak,Tier-3,True,1
U00391,Rishikesh,5000,2145,29,9,Beach,Moderate,Tier-3,True,1
U00392,Kerala,60158,18686,4,3,Food,Peak,Tier-3,True,1
U00393,Kolkata,104186,21174,21,4,Food,Off-season,Tier-2,True,1
U00394,Hyderabad,188353,55361,23,6,Food,Peak,Tier-2,True,1
U00395,Goa,171307,40525,17,8,Beach,Moderate,Tier-1,True,1
U00396,Jaipur,227956,52460,17,9,Cultural,Moderate,Tier-1,True,1
U00397,Agra,89443,25102,5,9,Spiritual,Off-season,Tier-2,True,0
U00398,Delhi,332484,136273,22,4,Beach,Peak,Tier-1,True,1
U00399,Bangalore,211919,77898,20,10,Beach,Moderate,Tier-1,True,0
U00400,Mumbai,218011,92430,18,2,Heritage,Moderate,Tier-1,False,3
U00401,Kolkata,234984,105620,2,1,Beach,Peak,Tier-2,False,2
U00402,Himachal Pradesh,294982,101547,29,7,Spiritual,Peak,Tier-3,True,3
U00403,Rishikesh,218591,66109,4,2,Food,Off-season,Tier-3,False,2
U00404,Lucknow,239542,47908,25,9,Beach,Moderate,Tier-2,True,1
U00405,Northeast India,130410,36229,19,3,Heritage,Peak,Tier-3,True,1
U00406,Agra,268070,60796,17,9,Spiritual,Peak,Tier-2,True,1
U00407,Hyderabad,323306,109719,13,6,Heritage,Moderate,Tier-2,True,1
U00408,Delhi,134754,41484,11,7,Food,Moderate,Tier-1,True,1
U00409,Himachal Pradesh,149243,37250,1,9,Adventure,Moderate,Tier-3,True,3
U00410,Kerala,396668,136142,28,6,Food,Off-season,Tier-3,True,0
U00411,Himachal Pradesh,226528,63732,14,5,Adventure,Peak,Tier-3,True,3
U00412,Jaipur,257416,97709,5,8,Cultural,Moderate,Tier-1,True,2
U00413,Mumbai,309265,127817,13,5,Adventure,Peak,Tier-1,True,1
U00414,Lucknow,96298,25693,19,9,Food,Peak,Tier-2,True,0
U00415,Kolkata,179941,52359,7,1,Heritage,Peak,Tier-2,False,1
U00416,Varanasi,274826,75402,6,3,Beach,Moderate,Tier-2,True,2
U00417,Himachal Pradesh,147174,38442,19,1,Adventure,Moderate,Tier-3,False,3
U00418,Udaipur,283117,109622,9,5,Food,Moderate,Tier-2,True,2
U00419,Bangalore,46508,17368,30,4,Beach,Off-season,Tier-1,True,0
U00420,Bangalore,335024,67005,27,5,Spiritual,Off-season,Tier-1,True,1
U00421,Varanasi,291401,58280,5,4,Food,Off-season,Tier-2,True,1
U00422,Pune,57138,24367,26,6,Heritage,Moderate,Tier-2,True,1
U00423,Goa,180097,63343,23,2,Beach,Moderate,Tier-1,False,0
U00424,Lucknow,108271,28984,28,9,Heritage,Moderate,Tier-2,True,0
U00425,Rishikesh,307671,63254,11,5,Adventure,Off-season,Tier-3,True,3
U00426,Agra,61322,26933,21,6,Food,Moderate,Tier-2,True,1
U00427,Lucknow,80978,16233,20,10,Heritage,Off-season,Tier-2,True,1
U00428,Rishikesh,170060,45828,20,3,Spiritual,Moderate,Tier-3,True,3
U00429,Agra,106749,37662,23,6,Food,Moderate,Tier-2,True,0
U00430,Bangalore,285830,92615,7,3,Heritage,Off-season,Tier-1,True,2
U00431,Agra,184882,66829,21,10,Adventure,Moderate,Tier-2,True,1
U00432,Goa,178498,46293,26,8,Food,Off-season,Tier-1,True,0
U00433,Lucknow,171712,43999,16,2,Heritage,Peak,Tier-2,False,0
U00434,Hyderabad,179833,57431,18,7,Heritage,Off-season,Tier-2,True,1
U00435,Lucknow,188552,48501,2,3,Heritage,Moderate,Tier-2,True,2
U00436,Mumbai,144589,56067,4,10,Adventure,Off-season,Tier-1,True,2
U00437,Rajasthan (non-GT),97794,44007,29,9,Beach,Moderate,Tier-3,True,0
U00438,Pune,172494,50642,21,4,Cultural,Moderate,Tier-2,True,0
U00439,Agra,132519,59634,27,2,Food,Peak,Tier-2,False,0
U00440,Mumbai,128448,39810,15,7,Beach,Off-season,Tier-1,True,0
U00441,Kerala,5323,2000,10,1,Adventure,Peak,Tier-3,False,3
U00442,Goa,146932,66119,11,7,Adventure,Moderate,Tier-1,True,1
U00443,Delhi,64750,13259,28,6,Food,Peak,Tier-1,True,0
U00444,Hyderabad,185072,75097,22,1,Beach,Moderate,Tier-2,False,0
U00445,Kolkata,99035,34536,28,6,Heritage,Peak,Tier-2,True,1
U00446,Pune,122422,33183,8,3,Adventure,Moderate,Tier-2,True,1
U00447,Kolkata,234167,58382,9,5,Spiritual,Off-season,Tier-2,True,1
U00448,Delhi,52158,12784,10,2,Cultural,Off-season,Tier-1,False,0
U00449,Rishikesh,276258,124316,16,7,Beach,Moderate,Tier-3,True,1
U00450,Mumbai,192600,49236,29,2,Beach,Peak,Tier-1,False,0
U00451,Goa,109643,36746,13,10,Adventure,Peak,Tier-1,True,1
U00452,Himachal Pradesh,88000,24815,13,10,Heritage,Peak,Tier-3,True,1
U00453,Kolkata,133701,33648,29,4,Cultural,Peak,Tier-2,True,1
U00454,Agra,106270,28326,18,2,Heritage,Peak,Tier-2,False,0
U00455,Agra,242317,48463,13,3,Beach,Peak,Tier-2,True,0
U00456,Bangalore,151099,50788,17,4,Cultural,Off-season,Tier-1,True,1
U00457,Pune,305707,95698,22,1,Heritage,Moderate,Tier-2,False,0
U00458,Bangalore,148908,34393,7,1,Beach,Peak,Tier-1,False,0
U00459,Jaipur,202774,40555,20,4,Beach,Moderate,Tier-1,True,0
U00460,Northeast India,303350,77508,3,7,Adventure,Moderate,Tier-3,True,3
U00461,Rishikesh,31520,8079,16,3,Food,Moderate,Tier-3,True,1
U00462,Hyderabad,94743,32686,28,3,Adventure,Peak,Tier-2,True,0
U00463,Delhi,197084,62415,17,10,Heritage,Peak,Tier-1,True,1
U00464,Agra,82613,19283,27,9,Beach,Off-season,Tier-2,True,0
U00465,Udaipur,225409,52898,1,9,Beach,Moderate,Tier-2,True,2
U00466,Bangalore,130034,43520,15,1,Heritage,Off-season,Tier-1,False,0
U00467,Varanasi,5000,2000,1,6,Beach,Off-season,Tier-2,True,0
U00468,Kolkata,86721,17344,30,8,Beach,Moderate,Tier-2,True,1
U00469,Mumbai,22848,10282,2,7,Food,Off-season,Tier-1,True,1
U00470,Kolkata,123531,33596,7,9,Adventure,Peak,Tier-2,True,1
U00471,Agra,126116,42891,9,6,Adventure,Moderate,Tier-2,True,1
U00472,Himachal Pradesh,5000,2000,2,5,Heritage,Peak,Tier-3,True,1
U00473,Delhi,132567,36952,29,4,Beach,Moderate,Tier-1,True,0
U00474,Kerala,122579,37061,10,4,Beach,Moderate,Tier-3,True,0
U00475,Delhi,305072,83038,12,4,Heritage,Peak,Tier-1,True,1
U00476,Udaipur,5000,2000,22,6,Adventure,Peak,Tier-2,True,0
U00477,Varanasi,94950,36996,25,5,Adventure,Moderate,Tier-2,True,3
U00478,Lucknow,135257,27051,18,5,Heritage,Moderate,Tier-2,True,1
U00479,Delhi,199217,39843,16,3,Food,Moderate,Tier-1,True,1
U00480,Rajasthan (non-GT),174362,68767,24,9,Cultural,Moderate,Tier-3,True,1
U00481,Goa,73520,21475,13,10,Heritage,Peak,Tier-1,True,0
U00482,Mumbai,265211,89986,23,10,Food,Peak,Tier-1,True,0
U00483,Himachal Pradesh,190243,55711,14,2,Spiritual,Moderate,Tier-3,False,3
U00484,Bangalore,211948,66427,22,7,Beach,Peak,Tier-1,True,1
U00485,Delhi,171762,39515,2,6,Spiritual,Moderate,Tier-1,True,2
U00486,Udaipur,319606,78582,30,10,Beach,Moderate,Tier-2,True,1
U00487,Goa,313222,72930,19,4,Food,Peak,Tier-1,True,1
U00488,Lucknow,235465,70004,7,3,Beach,Peak,Tier-2,True,1
U00489,Pune,56285,23203,19,9,Heritage,Off-season,Tier-2,True,1
U00490,Bangalore,219918,68144,4,2,Beach,Moderate,Tier-1,False,2
U00491,Delhi,214281,60728,20,2,Food,Peak,Tier-1,False,0
U00492,Lucknow,250983,69221,18,4,Heritage,Moderate,Tier-2,True,1
U00493,Lucknow,253517,106967,5,3,Spiritual,Moderate,Tier-2,True,2
U00494,Kerala,260423,84298,7,9,Heritage,Moderate,Tier-3,True,2
U00495,Rishikesh,287290,57458,19,8,Spiritual,Off-season,Tier-3,True,1
U00496,Rajasthan (non-GT),5000,2000,21,10,Beach,Moderate,Tier-3,True,0
U00497,Rishikesh,152044,50496,13,5,Cultural,Moderate,Tier-2,True,0
U00498,Rajasthan (non-GT),167261,58344,3,9,Heritage,Peak,Tier-3,True,2
U00499,Rishikesh,288003,75932,4,10,Heritage,Peak,Tier-3,True,2
U00500,Kerala,200812,40162,8,5,Spiritual,Peak,Tier-3,True,1
U00501,Udaipur,199414,62962,18,4,Spiritual,Peak,Tier-2,True,0
U00502,Bangalore,156810,44162,4,5,Cultural,Moderate,Tier-1,True,1
U00503,Kolkata,250770,75254,17,9,Food,Off-season,Tier-2,True,0
U00504,Himachal Pradesh,328905,106247,27,1,Food,Off-season,Tier-3,False,3
U00505,Bangalore,155276,35626,1,7,Cultural,Peak,Tier-1,True,2
U00506,Bangalore,120569,24226,22,6,Adventure,Moderate,Tier-1,True,1
U00507,Kerala,123793,24759,13,4,Cultural,Off-season,Tier-3,True,0
U00508,Varanasi,196148,70505,26,5,Spiritual,Moderate,Tier-2,True,3
U00509,Udaipur,251470,67493,15,6,Food,Moderate,Tier-2,True,0
U00510,Mumbai,177339,59525,29,3,Cultural,Peak,Tier-1,True,1
U00511,Pune,244049,65015,26,3,Food,Off-season,Tier-2,True,1
U00512,Bangalore,124884,31130,20,6,Spiritual,Peak,Tier-1,True,1
U00513,Kerala,188257,56187,24,2,Food,Peak,Tier-3,False,0
U00514,Rajasthan (non-GT),42449,16103,5,9,Spiritual,Moderate,Tier-3,True,1
U00515,Rishikesh,5000,2000,19,4,Heritage,Peak,Tier-3,True,1
U00516,Kolkata,289257,101114,8,6,Beach,Moderate,Tier-2,True,2
U00517,Udaipur,291408,122550,12,10,Beach,Peak,Tier-2,True,1
U00518,Himachal Pradesh,329020,112229,26,7,Beach,Peak,Tier-3,True,0
U00519,Mumbai,293332,92636,2,7,Food,Moderate,Tier-1,True,2
U00520,Lucknow,157802,35079,20,8,Spiritual,Peak,Tier-2,True,1
U00521,Agra,218491,79522,19,8,Beach,Off-season,Tier-2,True,1
U00522,Agra,341932,68386,6,6,Beach,Peak,Tier-2,True,1
U00523,Bangalore,194921,70013,24,8,Heritage,Moderate,Tier-1,True,1
U00524,Varanasi,92436,32708,25,3,Beach,Peak,Tier-2,True,0
U00525,Varanasi,194453,65431,5,4,Food,Peak,Tier-2,True,2
U00526,Agra,264821,52964,28,5,Adventure,Peak,Tier-2,True,0
U00527,Lucknow,244020,64198,16,1,Cultural,Off-season,Tier-2,False,0
U00528,Rajasthan (non-GT),222948,66588,2,8,Cultural,Peak,Tier-3,True,2
U00529,Udaipur,52466,12843,2,5,Food,Moderate,Tier-2,True,1
U00530,Rishikesh,183963,45430,1,2,Beach,Moderate,Tier-3,False,2
U00531,Mumbai,345487,137560,7,10,Beach,Moderate,Tier-1,True,2
U00532,Lucknow,120115,39733,29,10,Cultural,Peak,Tier-2,True,1
U00533,Pune,299521,77616,7,9,Beach,Moderate,Tier-2,True,1
U00534,Northeast India,136794,39169,24,6,Adventure,Peak,Tier-3,True,3
U00535,Lucknow,278836,102816,26,7,Heritage,Moderate,Tier-2,True,0
U00536,Pune,202087,45153,9,1,Cultural,Peak,Tier-2,False,0
U00537,Lucknow,179094,66543,15,10,Food,Moderate,Tier-2,True,1
U00538,Rajasthan (non-GT),165997,47317,21,4,Food,Peak,Tier-3,True,1
U00539,Bangalore,341248,73802,21,7,Heritage,Peak,Tier-1,True,1
U00540,Mumbai,80086,25498,19,8,Heritage,Peak,Tier-1,True,1
U00541,Kolkata,213465,50103,11,8,Beach,Moderate,Tier-2,True,0
U00542,Northeast India,141463,54773,27,4,Spiritual,Peak,Tier-3,True,3
U00543,Himachal Pradesh,178535,57862,12,6,Food,Peak,Tier-3,True,1
U00544,Kolkata,172087,67154,13,7,Beach,Moderate,Tier-2,True,1
U00545,Rajasthan (non-GT),200034,47145,26,9,Adventure,Moderate,Tier-3,True,1
U00546,Bangalore,184560,65055,18,4,Cultural,Moderate,Tier-1,True,0
U00547,Agra,278540,100086,9,2,Beach,Peak,Tier-2,False,2
U00548,Varanasi,162385,32477,7,7,Cultural,Moderate,Tier-2,True,1
U00549,Pune,162640,58948,6,5,Cultural,Moderate,Tier-2,True,1
U00550,Bangalore,368570,140236,10,1,Adventure,Moderate,Tier-1,False,2
U00551,Mumbai,84775,27434,13,1,Food,Moderate,Tier-1,False,0
U00552,Hyderabad,334374,104669,22,3,Beach,Moderate,Tier-2,True,1
U00553,Udaipur,113889,31306,22,10,Cultural,Off-season,Tier-2,True,1
U00554,Varanasi,287804,116512,11,10,Cultural,Peak,Tier-2,True,1
U00555,Jaipur,228027,79567,13,1,Cultural,Moderate,Tier-1,False,1
U00556,Bangalore,374629,139164,6,5,Food,Moderate,Tier-1,True,2
U00557,Delhi,163398,58460,9,2,Beach,Moderate,Tier-1,False,1
U00558,Mumbai,94840,29038,10,2,Spiritual,Peak,Tier-1,False,0
U00559,Mumbai,88884,29664,26,1,Adventure,Peak,Tier-1,False,0
U00560,Kerala,287587,127282,27,7,Food,Moderate,Tier-3,True,1
U00561,Himachal Pradesh,199375,39875,9,7,Adventure,Peak,Tier-3,True,3
U00562,Delhi,85401,20936,23,2,Beach,Peak,Tier-1,False,0
U00563,Lucknow,167550,46483,27,10,Spiritual,Off-season,Tier-2,True,1
U00564,Udaipur,206563,53601,13,2,Food,Off-season,Tier-2,False,0
U00565,Himachal Pradesh,140114,53315,17,2,Adventure,Moderate,Tier-3,False,3
U00566,Jaipur,278878,60715,20,2,Heritage,Moderate,Tier-1,False,0
U00567,Varanasi,152564,30513,1,2,Beach,Peak,Tier-2,False,2
U00568,Northeast India,21821,5916,28,5,Food,Moderate,Tier-3,True,1
U00569,Jaipur,273851,86028,22,3,Food,Moderate,Tier-1,True,1
U00570,Rishikesh,322156,65528,15,4,Beach,Moderate,Tier-3,True,1
U00571,Kolkata,171166,48654,28,7,Heritage,Peak,Tier-2,True,1
U00572,Hyderabad,103385,33119,19,3,Food,Moderate,Tier-2,True,1
U00573,Lucknow,128139,33580,7,2,Food,Peak,Tier-2,False,0
U00574,Agra,100290,34375,22,4,Food,Peak,Tier-2,True,1
U00575,Rajasthan (non-GT),101114,33608,12,1,Cultural,Off-season,Tier-3,False,0
U00576,Himachal Pradesh,87950,17758,25,10,Beach,Peak,Tier-3,True,1
U00577,Jaipur,210020,42004,11,3,Heritage,Peak,Tier-1,True,1
U00578,Agra,284393,88219,17,9,Food,Moderate,Tier-2,True,1
U00579,Kolkata,280172,94553,19,2,Spiritual,Moderate,Tier-2,False,1
U00580,Rishikesh,169525,57961,13,3,Spiritual,Peak,Tier-3,True,3
U00581,Lucknow,49171,14799,4,9,Heritage,Moderate,Tier-2,True,1
U00582,Rajasthan (non-GT),185625,53622,22,9,Cultural,Off-season,Tier-3,True,0
U00583,Bangalore,195710,71059,21,6,Heritage,Moderate,Tier-1,True,1
U00584,Bangalore,148643,29729,22,4,Spiritual,Off-season,Tier-1,True,0
U00585,Jaipur,401595,127761,28,5,Adventure,Peak,Tier-1,True,0
U00586,Varanasi,253137,75448,14,1,Cultural,Peak,Tier-2,False,1
U00587,Rajasthan (non-GT),378327,99649,2,3,Food,Peak,Tier-3,True,2
U00588,Himachal Pradesh,295047,96763,2,3,Spiritual,Moderate,Tier-3,True,2
U00589,Himachal Pradesh,102818,42867,2,7,Food,Peak,Tier-3,True,2
U00590,Kerala,169353,60112,14,8,Food,Moderate,Tier-3,True,1
U00591,Himachal Pradesh,187072,67198,3,7,Cultural,Peak,Tier-3,True,2
U00592,Northeast India,320468,133103,2,1,Cultural,Peak,Tier-3,False,2
U00593,Kolkata,79909,22819,9,3,Cultural,Moderate,Tier-2,True,0
U00594,Goa,148851,33902,8,9,Beach,Moderate,Tier-1,True,0
U00595,Jaipur,143209,62679,18,8,Cultural,Moderate,Tier-1,True,1
U00596,Pune,122511,24502,16,4,Heritage,Peak,Tier-2,True,0
U00597,Himachal Pradesh,138659,48047,22,7,Adventure,Off-season,Tier-3,True,3
U00598,Varanasi,234041,50001,6,1,Adventure,Peak,Tier-2,False,3
U00599,Himachal Pradesh,112521,42251,12,9,Adventure,Moderate,Tier-3,True,3
U00600,Agra,59052,23901,24,5,Cultural,Moderate,Tier-2,True,1
U00601,Hyderabad,205311,48234,7,1,Adventure,Peak,Tier-2,False,1
U00602,Goa,340820,69036,20,4,Spiritual,Moderate,Tier-1,True,1
U00603,Rishikesh,269983,81049,25,9,Food,Moderate,Tier-3,True,0
U00604,Varanasi,234081,92531,12,8,Adventure,Moderate,Tier-2,True,3
U00605,Bangalore,68431,18546,4,7,Cultural,Peak,Tier-1,True,0
U00606,Pune,340455,72811,8,6,Beach,Peak,Tier-2,True,1
U00607,Mumbai,186778,72852,8,7,Spiritual,Peak,Tier-1,True,1
U00608,Varanasi,197425,82657,20,1,Adventure,Peak,Tier-2,False,3
U00609,Varanasi,205025,50477,21,7,Beach,Moderate,Tier-2,True,0
U00610,Agra,72159,26363,11,8,Heritage,Peak,Tier-2,True,0
U00611,Jaipur,191092,38218,26,6,Cultural,Peak,Tier-1,True,1
U00612,Bangalore,188050,83602,29,9,Food,Peak,Tier-1,True,0
U00613,Agra,170747,36008,20,4,Adventure,Peak,Tier-2,True,0
U00614,Kolkata,91099,31816,14,8,Heritage,Peak,Tier-2,True,1
U00615,Kolkata,394729,135271,18,3,Food,Moderate,Tier-2,True,1
U00616,Varanasi,130498,30342,1,6,Food,Moderate,Tier-2,True,2
U00617,Pune,150552,47940,19,3,Adventure,Moderate,Tier-2,True,1
U00618,Kerala,200864,46054,17,9,Beach,Peak,Tier-3,True,0
U00619,Kolkata,207691,42112,15,2,Cultural,Peak,Tier-2,False,0
U00620,Rajasthan (non-GT),125468,35851,9,5,Food,Peak,Tier-3,True,1
U00621,Mumbai,171138,65153,25,5,Heritage,Moderate,Tier-1,True,1
U00622,Bangalore,111948,33806,10,1,Heritage,Peak,Tier-1,False,0
U00623,Goa,213139,42628,22,8,Heritage,Moderate,Tier-1,True,0
U00624,Mumbai,225092,59457,20,3,Beach,Off-season,Tier-1,True,1
U00625,Agra,274192,102279,23,4,Adventure,Off-season,Tier-2,True,1
U00626,Jaipur,225319,66304,7,2,Heritage,Peak,Tier-1,False,1
U00627,Goa,294585,75909,22,8,Heritage,Peak,Tier-1,True,0
U00628,Rajasthan (non-GT),334183,108507,1,8,Cultural,Peak,Tier-3,True,2
U00629,Kerala,190942,73270,29,3,Food,Moderate,Tier-3,True,0
U00630,Kolkata,168619,46483,12,4,Spiritual,Peak,Tier-2,True,1
U00631,Kerala,37210,12906,28,9,Beach,Moderate,Tier-3,True,0
U00632,Delhi,173146,57620,12,4,Adventure,Moderate,Tier-1,True,1
U00633,Delhi,232777,93905,3,8,Food,Off-season,Tier-1,True,2
U00634,Kolkata,307726,95688,8,2,Food,Moderate,Tier-2,False,2
U00635,Mumbai,154893,40023,4,7,Spiritual,Moderate,Tier-1,True,1
U00636,Udaipur,87068,26917,25,7,Heritage,Peak,Tier-2,True,0
U00637,Pune,73810,20033,12,9,Heritage,Moderate,Tier-2,True,1
U00638,Jaipur,279812,98637,26,4,Heritage,Off-season,Tier-1,True,1
U00639,Kerala,201675,51014,12,1,Spiritual,Peak,Tier-3,False,3
U00640,Bangalore,86088,17218,20,3,Food,Peak,Tier-1,True,1
U00641,Mumbai,154529,57630,21,6,Heritage,Peak,Tier-1,True,0
U00642,Lucknow,254038,91127,16,8,Cultural,Peak,Tier-2,True,1
U00643,Mumbai,222730,98520,29,5,Adventure,Moderate,Tier-1,True,0
U00644,Varanasi,147761,46622,17,5,Heritage,Peak,Tier-2,True,0
U00645,Bangalore,57241,16642,27,10,Spiritual,Peak,Tier-1,True,0
U00646,Kolkata,381792,76358,25,7,Food,Off-season,Tier-2,True,0
U00647,Northeast India,157029,46254,3,8,Heritage,Moderate,Tier-3,True,2
U00648,Rishikesh,119811,24724,22,7,Adventure,Peak,Tier-3,True,3
U00649,Kerala,102356,41445,20,2,Spiritual,Off-season,Tier-3,False,3
U00650,Delhi,234533,100532,30,5,Cultural,Peak,Tier-1,True,1
U00651,Varanasi,325738,120667,6,1,Food,Peak,Tier-2,False,2
U00652,Pune,191757,44768,15,1,Food,Moderate,Tier-2,False,2
U00653,Varanasi,88775,36425,11,6,Spiritual,Peak,Tier-2,True,3
U00654,Rajasthan (non-GT),282023,103252,19,3,Heritage,Peak,Tier-3,True,2
U00655,Hyderabad,233620,89479,21,10,Heritage,Peak,Tier-2,True,1
U00656,Agra,187533,54520,3,7,Beach,Peak,Tier-2,True,2
U00657,Bangalore,74433,33495,14,9,Beach,Moderate,Tier-1,True,0
U00658,Rajasthan (non-GT),204631,58201,18,8,Food,Peak,Tier-3,True,1
U00659,Jaipur,278180,55636,29,5,Cultural,Peak,Tier-1,True,1
U00660,Kolkata,321851,123267,6,9,Cultural,Moderate,Tier-2,True,2
U00661,Hyderabad,179952,59645,16,6,Beach,Peak,Tier-2,True,1
U00662,Agra,133661,26732,27,4,Adventure,Off-season,Tier-2,True,1
U00663,Mumbai,342295,88600,17,6,Beach,Moderate,Tier-1,True,1
U00664,Rishikesh,166374,65680,12,10,Adventure,Peak,Tier-3,True,3
U00665,Kerala,111231,22246,28,7,Beach,Off-season,Tier-3,True,0
U00666,Jaipur,399463,92391,10,1,Beach,Moderate,Tier-1,False,1
U00667,Lucknow,105717,21143,8,4,Cultural,Moderate,Tier-2,True,0
U00668,Goa,188302,37660,14,8,Spiritual,Peak,Tier-1,True,0
U00669,Kolkata,363631,76685,10,6,Food,Moderate,Tier-2,True,1
U00670,Northeast India,184087,54336,2,9,Spiritual,Peak,Tier-3,True,3
U00671,Bangalore,69862,21831,10,2,Beach,Off-season,Tier-1,False,0
U00672,Jaipur,139369,62716,8,4,Heritage,Peak,Tier-1,True,1
U00673,Kerala,63656,19964,23,9,Spiritual,Moderate,Tier-3,True,3
U00674,Mumbai,9220,2285,10,9,Cultural,Off-season,Tier-1,True,1
U00675,Kerala,202106,61279,7,6,Adventure,Peak,Tier-3,True,3
U00676,Varanasi,80549,19150,5,4,Food,Peak,Tier-2,True,1
U00677,Delhi,168299,71244,23,8,Spiritual,Peak,Tier-1,True,1
U00678,Rajasthan (non-GT),180238,54216,12,7,Spiritual,Peak,Tier-3,True,1
U00679,Kerala,127064,35771,2,10,Heritage,Moderate,Tier-3,True,2
U00680,Rishikesh,87493,19693,7,10,Adventure,Peak,Tier-3,True,3
U00681,Lucknow,34788,11080,13,4,Food,Peak,Tier-2,True,1
U00682,Northeast India,49719,11326,28,9,Adventure,Peak,Tier-3,True,3
U00683,Mumbai,195078,65173,24,2,Spiritual,Peak,Tier-1,False,1
U00684,Pune,241112,95748,26,8,Food,Moderate,Tier-2,True,0
U00685,Bangalore,234315,49983,21,1,Cultural,Moderate,Tier-1,False,0
U00686,Rajasthan (non-GT),168729,75928,23,10,Heritage,Moderate,Tier-3,True,0
U00687,Kerala,222607,60562,27,10,Spiritual,Peak,Tier-3,True,3
U00688,Udaipur,216950,67918,2,7,Spiritual,Moderate,Tier-2,True,2
U00689,Kolkata,121594,37901,17,4,Spiritual,Moderate,Tier-2,True,0
U00690,Agra,120363,28797,3,3,Adventure,Peak,Tier-2,True,1
U00691,Bangalore,5000,2000,5,2,Spiritual,Peak,Tier-1,False,0
U00692,Goa,201036,42233,7,8,Cultural,Peak,Tier-1,True,1
U00693,Pune,129360,45957,27,7,Cultural,Peak,Tier-2,True,0
U00694,Jaipur,250254,92564,24,3,Cultural,Off-season,Tier-1,True,0
U00695,Delhi,5000,2000,4,1,Beach,Peak,Tier-1,False,0
U00696,Rajasthan (non-GT),87261,26293,29,1,Food,Peak,Tier-3,False,0
U00697,Agra,53196,17466,6,8,Cultural,Peak,Tier-2,True,1
U00698,Rishikesh,197151,51754,24,2,Beach,Off-season,Tier-3,False,0
U00699,Rishikesh,196568,39744,25,6,Cultural,Peak,Tier-3,True,0
U00700,Mumbai,241940,63338,5,1,Adventure,Peak,Tier-1,False,2
U00701,Goa,150692,67402,18,1,Adventure,Moderate,Tier-1,False,0
U00702,Hyderabad,149646,47270,17,10,Cultural,Off-season,Tier-2,True,1
U00703,Kolkata,295047,124170,23,10,Beach,Off-season,Tier-2,True,1
U00704,Rishikesh,357772,130111,11,9,Beach,Moderate,Tier-3,True,1
